id,postcode,latitude,longitude
2053,ZE1 0RX,60.146396,-1.166704
2054,ZE1 0RY,60.147035,-1.165474
2055,ZE1 0RZ,60.148096,-1.170040
2056,ZE1 0SA,60.144323,-1.166864
2057,ZE1 0SB,60.145480,-1.168107
2058,ZE1 0SD,60.143605,-1.169746
2059,ZE1 0SE,60.146947,-1.171527
2060,ZE1 0SF,60.145793,-1.175158
2061,ZE1 0SG,60.145527,-1.177027
2062,ZE1 0SH,60.143557,-1.176492
2063,ZE1 0SJ,60.143676,-1.175362
2064,ZE1 0SL,60.143156,-1.174664
2065,ZE1 0SN,60.142900,-1.173293
2066,ZE1 0SP,60.142508,-1.175384
2067,ZE1 0SQ,60.143456,-1.177575
2068,ZE1 0SR,60.143504,-1.182436
2069,ZE1 0SS,60.143715,-1.168691
2070,ZE1 0ST,60.144970,-1.178420
2071,ZE1 0SU,60.143723,-1.180071
2072,ZE1 0SW,60.158544,-1.146825
2073,ZE1 0SX,60.143534,-1.172873
2074,ZE1 0SY,60.150775,-1.169054
2075,ZE1 0SZ,60.142516,-1.167991
2076,ZE1 0TA,60.168604,-1.165648
2077,ZE1 0TB,60.151068,-1.155671
2078,ZE1 0TE,60.139746,-1.272552
2079,ZE1 0TF,60.139816,-1.272181
2081,ZE1 0TH,60.136523,-1.274333
2082,ZE1 0TJ,60.137628,-1.280844
2083,ZE1 0TL,60.139408,-1.274884
2084,ZE1 0TN,60.139886,-1.273413
2085,ZE1 0TP,60.137516,-1.273483
2086,ZE1 0TQ,60.135762,-1.274475
2087,ZE1 0TR,60.137613,-1.276506
2088,ZE1 0TS,60.137746,-1.274523
2089,ZE1 0TT,60.139681,-1.277163
2090,ZE1 0TU,60.137882,-1.278138
2091,ZE1 0TW,60.165928,-1.167031
2092,ZE1 0TX,60.138906,-1.276540
2094,ZE1 0UA,60.138394,-1.278150
2095,ZE1 0UB,60.139427,-1.278176
2096,ZE1 0UD,60.140082,-1.276541
2097,ZE1 0UE,60.138777,-1.277633
2098,ZE1 0UF,60.150801,-1.143394
2099,ZE1 0UG,60.139297,-1.264334
2100,ZE1 0UH,60.140880,-1.277983
2101,ZE1 0UJ,60.139376,-1.275369
2102,ZE1 0UL,60.146666,-1.273696
2103,ZE1 0UN,60.133297,-1.286969
2104,ZE1 0UP,60.141741,-1.271122
2105,ZE1 0UQ,60.158386,-1.262655
2106,ZE1 0UR,60.138617,-1.261559
2107,ZE1 0US,60.130119,-1.267445
2108,ZE1 0UT,60.139890,-1.279067
2109,ZE1 0UU,60.137641,-1.265343
2110,ZE1 0UW,60.133499,-1.287865
2111,ZE1 0UX,60.140346,-1.280371
2112,ZE1 0UY,60.139180,-1.279010
2113,ZE1 0UZ,60.140236,-1.265213
2115,ZE1 0WH,60.141057,-1.178859
2116,ZE1 0WJ,60.140687,-1.178509
2117,ZE1 0WL,60.140441,-1.179379
2118,ZE1 0WN,60.152426,-1.137895
2119,ZE1 0WP,60.157794,-1.150094
2120,ZE1 0WS,60.141088,-1.265050
2121,ZE1 0WW,60.153222,-1.141595
2122,ZE1 0WY,60.141527,-1.177767
2123,ZE1 0WZ,60.145524,-1.162260
2124,ZE1 0XA,60.138506,-1.280645
2125,YO8 9QP,53.770437,-1.160132
2126,YO8 9QQ,53.766711,-1.165870
2127,YO8 9QR,53.778028,-1.077686
2128,YO8 9QS,53.774245,-1.082341
2129,YO8 9QT,53.771525,-1.072397
2130,YO8 9QU,53.766073,-1.094059
2131,YO8 9QW,53.767603,-1.172781
2132,YO8 9QX,53.766641,-1.089541
2133,YO8 9QY,53.770235,-1.072911
2134,YO8 9QZ,53.766095,-1.089841
2135,YO8 9RA,53.770270,-1.095152
2136,YO8 9RB,53.769989,-1.094931
2137,YO8 9RD,53.768720,-1.097067
2138,YO8 9RE,53.769399,-1.095323
2139,YO8 9RF,53.770698,-1.072339
2140,YO8 9RG,53.759327,-1.158776
2141,YO8 9RH,53.765094,-1.092927
2142,YO8 9RJ,53.765074,-1.082066
2143,YO8 9RL,53.766818,-1.080905
2144,YO8 9RN,53.766595,-1.082306
2145,YO8 9RP,53.767961,-1.081222
2146,YO8 9RQ,53.773248,-1.125875
2147,YO8 9RR,53.767602,-1.081222
2148,YO8 9RS,53.769456,-1.088600
2149,YO8 9RT,53.764700,-1.094969
2150,YO8 9RU,53.771749,-1.090385
2151,YO8 9RX,53.772180,-1.089907
2152,YO8 9RY,53.772646,-1.090792
2153,YO8 9RZ,53.772471,-1.091433
2154,YO8 9SD,53.778278,-1.104738
2155,YO8 9SE,53.776904,-1.117043
2156,YO8 9SF,53.777888,-1.124884
2157,YO8 9SQ,53.768551,-1.085404
2158,YO8 9SR,53.765410,-1.095459
2159,YO8 9SS,53.766080,-1.096052
2160,YO8 9ST,53.766613,-1.095352
2161,YO8 9SU,53.767383,-1.083184
2162,YO8 9SW,53.768883,-1.084107
2163,YO8 9SX,53.766708,-1.084154
2164,YO8 9SY,53.767338,-1.084292
2165,YO8 9SZ,53.767416,-1.082773
2166,YO8 9TA,53.771416,-1.091046
2167,YO8 9TB,53.771588,-1.091133
2168,YO8 9TE,53.771237,-1.090702
2169,YO8 9TF,53.771023,-1.089052
2170,YO8 9TG,53.770914,-1.089980
2171,YO8 9TH,53.770785,-1.091380
2172,YO8 9TJ,53.770731,-1.091971
2173,YO8 9TP,53.771674,-1.089432
2174,YO8 9TY,53.779219,-1.073517
2179,YO8 9XB,53.772256,-1.072836
2180,YO8 9XD,53.771659,-1.073471
2181,YO8 9XE,53.770763,-1.075023
2182,YO8 9XF,53.771450,-1.075554
2183,YO8 9XG,53.771934,-1.074208
2184,YO8 9XH,53.770098,-1.075038
2185,YO8 9XJ,53.770095,-1.075827
2186,YO8 9XL,53.770477,-1.073998
2187,YO8 9XN,53.769873,-1.073799
2188,YO8 9XP,53.772109,-1.072308
2189,YO8 9YA,53.770419,-1.158828
2190,YO8 9YB,53.770000,-1.159352
2191,YO8 9YD,53.769733,-1.171313
2192,YO8 9YE,53.769682,-1.170434
2193,YO8 9YF,53.767773,-1.167467
2195,YO90 1HX,53.958917,-1.088376
2196,YO90 1PP,53.958917,-1.088376
2197,YO90 1UT,53.958917,-1.088376
2198,YO90 1UU,53.958917,-1.088376
2200,YO90 1WB,53.960430,-1.092336
2201,YO90 1WR,53.959268,-1.087317
2205,YO90 1YB,53.960430,-1.092336
2210,ZE1 0XB,60.137680,-1.282268
2211,ZE1 0XD,60.137474,-1.283926
2212,ZE1 0XG,60.136686,-1.284447
2213,ZE1 0XH,60.138045,-1.280061
2214,ZE1 0XJ,60.137569,-1.280450
2215,ZE1 0XL,60.122890,-1.287058
2216,ZE1 0XN,60.150666,-1.292689
2218,ZE1 0YA,60.150729,-1.139337
2219,ZE1 0YB,60.148262,-1.135583
2222,ZE1 0YP,60.153697,-1.144339
2228,ZE1 0AA,60.153222,-1.141595
2229,ZE1 0AB,60.153000,-1.141000
2230,ZE1 0AD,60.153222,-1.141595
2231,ZE1 0AE,60.152652,-1.140998
2232,ZE1 0AF,60.152353,-1.137745
2233,ZE1 0AG,60.152392,-1.139672
2234,ZE1 0AH,60.151483,-1.137793
2235,ZE1 0AJ,60.153067,-1.141192
2236,ZE1 0AL,60.152371,-1.140555
2237,ZE1 0AN,60.152596,-1.137883
2238,ZE1 0AP,60.151934,-1.136827
2239,ZE1 0AQ,60.151508,-1.140361
2240,ZE1 0AR,60.151160,-1.140712
2241,ZE1 0AS,60.150545,-1.140008
2242,ZE1 0AT,60.150609,-1.142895
2243,ZE1 0AU,60.152321,-1.138449
2244,ZE1 0AW,60.151836,-1.138234
2245,ZE1 0AX,60.149460,-1.140169
2246,ZE1 0AZ,60.156622,-1.145171
2247,ZE1 0BA,60.151023,-1.137607
2248,ZE1 0BB,60.149780,-1.134229
2249,ZE1 0BD,60.153064,-1.142207
2250,ZE1 0BE,60.151827,-1.142496
2251,ZE1 0BF,60.152683,-1.141436
2252,ZE1 0BG,60.151701,-1.135446
2253,ZE1 0BH,60.150856,-1.136758
2254,ZE1 0BJ,60.152630,-1.143023
2255,ZE1 0BL,60.152449,-1.142876
2256,ZE1 0BN,60.151942,-1.143646
2257,ZE1 0BP,60.151312,-1.141886
2258,ZE1 0BQ,60.150725,-1.144189
2259,ZE1 0BR,60.151777,-1.144378
2260,ZE1 0BS,60.152187,-1.144108
2261,ZE1 0BT,60.151615,-1.145834
2262,ZE1 0BU,60.151504,-1.142548
2263,ZE1 0BW,60.151418,-1.143083
2264,ZE1 0BX,60.151005,-1.145976
2265,ZE1 0BY,60.152408,-1.142193
2266,ZE1 0BZ,60.152203,-1.142187
2267,ZE1 0DA,60.152109,-1.147107
2268,ZE1 0DB,60.150381,-1.146586
2269,ZE1 0DD,60.151077,-1.148755
2270,ZE1 0DE,60.158131,-1.155130
2271,ZE1 0DG,60.168586,-1.168395
2272,ZE1 0DH,60.145454,-1.172519
2273,ZE1 0DJ,60.151193,-1.147304
2274,ZE1 0DL,60.153485,-1.143325
2275,ZE1 0DP,60.153677,-1.143907
2276,ZE1 0DQ,60.153462,-1.143974
2277,ZE1 0DR,60.153280,-1.144933
2278,ZE1 0DS,60.153433,-1.143560
2279,ZE1 0DT,60.152883,-1.144935
2280,ZE1 0DU,60.149650,-1.141923
2281,ZE1 0DW,60.153551,-1.145258
2282,ZE1 0DX,60.152544,-1.145089
2283,ZE1 0EA,60.152567,-1.144375
2284,ZE1 0EB,60.152941,-1.143861
2285,ZE1 0ED,60.152802,-1.146181
2286,ZE1 0EE,60.149859,-1.139522
2287,ZE1 0EF,60.145003,-1.169278
2288,ZE1 0EG,60.153690,-1.145960
2289,ZE1 0EH,60.153222,-1.141595
2290,ZE1 0EJ,60.152555,-1.145449
2291,ZE1 0EL,60.153308,-1.146564
2292,ZE1 0EN,60.153356,-1.147140
2293,ZE1 0EP,60.152416,-1.147524
2294,ZE1 0EQ,60.152924,-1.148257
2295,ZE1 0ER,60.155677,-1.150538
2296,ZE1 0ES,60.156244,-1.149288
2297,ZE1 0ET,60.153238,-1.149653
2298,ZE1 0EU,60.154905,-1.147874
2299,ZE1 0EW,60.156319,-1.149746
2300,ZE1 0EX,60.154126,-1.143902
2301,ZE1 0EY,60.144799,-1.175424
2302,ZE1 0EZ,60.154117,-1.144040
2303,ZE1 0FB,60.164025,-1.164323
2304,ZE1 0FL,60.152288,-1.140096
2305,ZE1 0FN,60.152573,-1.139836
2306,ZE1 0GA,60.149521,-1.172471
2307,ZE1 0GB,60.150159,-1.171158
2308,ZE1 0GD,60.149678,-1.168829
2309,ZE1 0GE,60.148469,-1.172299
2310,ZE1 0GF,60.146534,-1.162847
2311,ZE1 0GG,60.152734,-1.142426
2312,ZE1 0GH,60.152514,-1.141765
2313,ZE1 0GJ,60.152180,-1.142991
2314,ZE1 0GN,60.152018,-1.144173
2315,ZE1 0GQ,60.151126,-1.145061
2316,ZE1 0HA,60.154326,-1.145626
2317,ZE1 0HB,60.154457,-1.146416
2318,ZE1 0HD,60.154954,-1.147062
2319,ZE1 0HE,60.154438,-1.144921
2320,ZE1 0HF,60.157002,-1.145593
2321,ZE1 0HG,60.153938,-1.155093
2322,ZE1 0HH,60.161524,-1.170674
2323,ZE1 0HJ,60.156455,-1.151635
2324,ZE1 0HL,60.155867,-1.153577
2325,YO8 9AU,53.773787,-1.080237
2326,YO8 9AW,53.776478,-1.084199
2327,YO8 9AX,53.771378,-1.081367
2328,YO8 9AY,53.770777,-1.077936
2329,YO8 9AZ,53.771504,-1.076645
2330,YO8 9BA,53.771273,-1.074724
2331,YO8 9BB,53.772209,-1.077222
2332,YO8 9BD,53.772659,-1.079640
2333,YO8 9BE,53.772960,-1.080149
2334,YO8 9BG,53.773637,-1.075810
2335,YO8 9BH,53.774323,-1.078556
2336,YO8 9BJ,53.774034,-1.079433
2337,YO8 9BL,53.775538,-1.077412
2338,YO8 9BN,53.773707,-1.077948
2339,YO8 9BP,53.772788,-1.071853
2340,YO8 9BQ,53.774146,-1.076618
2341,YO8 9BS,53.779097,-1.076403
2342,YO8 9BT,53.777898,-1.077097
2343,YO8 9BU,53.776119,-1.078380
2344,YO8 9BW,53.772665,-1.075755
2345,YO8 9BX,53.777485,-1.078335
2346,YO8 9BY,53.778806,-1.077076
2347,YO8 9BZ,53.778830,-1.074390
2348,YO8 9DA,53.775402,-1.072782
2349,YO8 9DB,53.778419,-1.072457
2350,YO8 9DD,53.777576,-1.071444
2351,YO8 9DE,53.776445,-1.071666
2352,YO8 9DF,53.778734,-1.074711
2353,YO8 9DG,53.777834,-1.074640
2354,YO8 9DH,53.777656,-1.076025
2355,YO8 9DJ,53.777831,-1.076537
2356,YO8 9DL,53.777275,-1.076762
2357,YO8 9DN,53.776961,-1.076860
2358,YO8 9DP,53.767456,-1.086778
2359,YO8 9DQ,53.776575,-1.074561
2360,YO8 9DR,53.772447,-1.077687
2361,YO8 9DS,53.765858,-1.088208
2362,YO8 9DT,53.766426,-1.080201
2363,YO8 9DU,53.765912,-1.077678
2364,YO8 9DW,53.774340,-1.071424
2365,YO8 9DX,53.763115,-1.072749
2366,YO8 9DY,53.766297,-1.080947
2367,YO8 9DZ,53.766847,-1.085941
2368,YO8 9EA,53.765972,-1.080817
2369,YO8 9EB,53.765918,-1.080702
2370,YO8 9ED,53.765408,-1.081133
2371,YO8 9EE,53.766031,-1.082455
2372,YO8 9EF,53.765298,-1.083199
2373,YO8 9EG,53.768776,-1.088878
2374,YO8 9EH,53.768845,-1.087385
2375,YO8 9EJ,53.769271,-1.085555
2376,YO8 9EL,53.770150,-1.087528
2377,YO8 9EN,53.769605,-1.090448
2378,YO8 9EP,53.768248,-1.091661
2379,YO8 9ER,53.767483,-1.092785
2380,YO8 9ES,53.767079,-1.093947
2381,YO8 9ET,53.767945,-1.097908
2382,YO8 9EU,53.766814,-1.096971
2383,YO8 9EW,53.769074,-1.090399
2384,YO8 9EX,53.767342,-1.097855
2385,YO8 9EY,53.768029,-1.094867
2386,YO8 9EZ,53.768568,-1.093566
2387,YO8 9FB,53.767894,-1.130052
2388,YO8 9FD,53.769068,-1.129588
2389,YO8 9FE,53.769357,-1.128596
2390,YO8 9FF,53.769570,-1.126847
2391,YO8 9FG,53.768852,-1.127074
2392,YO8 9FH,53.768158,-1.126724
2393,YO8 9FJ,53.768004,-1.127790
2394,YO8 9FL,53.767676,-1.127205
2395,YO8 9FN,53.768310,-1.125386
2396,YO8 9FP,53.775305,-1.130688
2397,YO8 9FR,53.771553,-1.079497
2398,YO8 9FW,53.768298,-1.128694
2399,YO8 9GA,53.770017,-1.091486
2400,YO8 9GH,53.771820,-1.163790
2401,YO8 9GL,53.772631,-1.164079
2402,YO8 9GN,53.772189,-1.163906
2403,YO8 9GP,53.772424,-1.162839
2404,YO8 9GS,53.771822,-1.161500
2405,YO8 9GT,53.773207,-1.162914
2406,YO8 9GU,53.770640,-1.169945
2407,YO8 9GX,53.768631,-1.158949
2408,YO8 9GY,53.769832,-1.157140
2409,YO8 9GZ,53.771354,-1.161454
2410,YO8 9HA,53.768395,-1.094480
2411,YO8 9HB,53.766553,-1.090939
2412,YO8 9HD,53.766202,-1.090871
2413,YO8 9HE,53.772419,-1.085260
2414,YO8 9HF,53.766510,-1.093671
2415,YO8 9HG,53.769584,-1.093665
2416,YO8 9HH,53.765178,-1.093381
2417,ZE1 0HN,60.155201,-1.156142
2418,ZE1 0HP,60.155640,-1.157384
2419,ZE1 0HQ,60.156277,-1.157314
2420,ZE1 0HR,60.154997,-1.158013
2421,ZE1 0HS,60.154662,-1.157625
2422,ZE1 0HT,60.156792,-1.157787
2423,ZE1 0HU,60.154270,-1.156627
2424,ZE1 0HW,60.156178,-1.153137
2425,YO8 9HJ,53.770721,-1.136882
2426,YO8 9HL,53.763433,-1.094450
2427,YO8 9HN,53.770590,-1.155152
2428,YO8 9HP,53.769220,-1.160976
2429,YO8 9HQ,53.769896,-1.093279
2430,YO8 9HR,53.769198,-1.159095
2431,YO8 9HS,53.771415,-1.163815
2432,YO8 9HT,53.771920,-1.162683
2433,YO8 9HU,53.771809,-1.162229
2434,YO8 9HW,53.770665,-1.158019
2435,YO8 9HX,53.772087,-1.162178
2436,YO8 9HY,53.772750,-1.161922
2437,YO8 9HZ,53.774477,-1.159404
2438,YO8 9JB,53.771075,-1.165568
2439,YO8 9JD,53.770555,-1.162876
2440,YO8 9JE,53.767960,-1.167059
2441,YO8 9JF,53.767534,-1.167973
2442,YO8 9JG,53.768271,-1.166643
2443,YO8 9JH,53.770012,-1.168834
2444,YO8 9JJ,53.770606,-1.166263
2445,YO8 9JL,53.770750,-1.165498
2446,YO8 9JN,53.771896,-1.168281
2447,YO8 9JP,53.770837,-1.168514
2448,YO8 9JQ,53.766747,-1.171144
2449,YO8 9JR,53.771348,-1.168368
2450,YO8 9JS,53.771835,-1.169936
2451,YO8 9JT,53.771458,-1.164755
2452,YO8 9JU,53.769680,-1.094482
2453,YO8 9JW,53.771684,-1.191186
2454,YO8 9JX,53.769891,-1.092566
2455,YO8 9JY,53.764484,-1.090832
2456,YO8 9JZ,53.764852,-1.089474
2457,YO8 9LB,53.763464,-1.097316
2458,YO8 9LD,53.762387,-1.111963
2459,YO8 9LE,53.758059,-1.138330
2460,YO8 9LF,53.750987,-1.148858
2461,YO8 9LG,53.749998,-1.147437
2462,YO8 9LH,53.755481,-1.174475
2463,YO8 9LJ,53.759879,-1.158054
2464,YO8 9LL,53.768607,-1.125516
2465,YO8 9LN,53.768374,-1.172386
2466,YO8 9LP,53.750519,-1.152477
2467,YO8 9LQ,53.751624,-1.154987
2468,YO8 9LR,53.767969,-1.084597
2469,YO8 9LS,53.775144,-1.123332
2470,YO8 9LT,53.775213,-1.122936
2471,YO8 9LU,53.776243,-1.124817
2472,YO8 9LW,53.750586,-1.153158
2473,YO8 9LX,53.774376,-1.126550
2474,YO8 9LY,53.773605,-1.125387
2475,YO8 9LZ,53.772766,-1.125051
2476,YO8 9NA,53.771092,-1.124858
2477,YO8 9NB,53.772308,-1.123937
2478,YO8 9ND,53.773289,-1.122626
2479,YO8 9NE,53.771321,-1.121712
2480,YO8 9NF,53.771135,-1.123309
2481,YO8 9NG,53.769964,-1.122985
2482,YO8 9NH,53.768636,-1.124484
2483,YO8 9NJ,53.769461,-1.119293
2484,YO8 9NL,53.767062,-1.133013
2485,YO8 9NN,53.771254,-1.126129
2486,YO8 9NP,53.769230,-1.125898
2487,YO8 9NQ,53.770358,-1.124054
2488,YO8 9NR,53.769736,-1.126267
2489,YO8 9NS,53.770550,-1.126902
2490,YO8 9NT,53.771082,-1.127195
2491,YO8 9NU,53.769788,-1.130996
2492,YO8 9NW,53.771151,-1.126693
2493,YO8 9NX,53.772947,-1.127778
2494,YO8 9NY,53.774409,-1.124839
2495,YO8 9NZ,53.763886,-1.093651
2496,YO8 9PA,53.773831,-1.126895
2497,YO8 9PB,53.773345,-1.134224
2498,YO8 9PD,53.773529,-1.131180
2499,YO8 9PE,53.774169,-1.128936
2500,YO8 9PF,53.774848,-1.127132
2501,YO8 9PG,53.775022,-1.128812
2502,YO8 9PH,53.771489,-1.128688
2503,YO8 9PJ,53.771520,-1.129219
2504,YO8 9PL,53.773006,-1.123559
2505,YO8 9PN,53.773522,-1.123988
2506,YO8 9PP,53.770064,-1.128020
2507,YO8 9PQ,53.774538,-1.124058
2508,YO8 9PR,53.774472,-1.130994
2509,YO8 9PS,53.769409,-1.122010
2510,YO8 9PT,53.768871,-1.123463
2511,YO8 9PU,53.768666,-1.122769
2512,YO8 9PW,53.773339,-1.123521
2513,YO8 9PX,53.768983,-1.120350
2514,YO8 9PY,53.775246,-1.131617
2515,YO8 9PZ,53.776940,-1.118095
2516,YO8 9QA,53.768997,-1.168915
2517,YO8 9QB,53.767928,-1.168966
2518,YO8 9QD,53.767171,-1.169967
2519,YO8 9QE,53.770826,-1.163113
2520,YO8 9QF,53.768273,-1.169475
2521,YO8 9QG,53.769166,-1.169974
2522,YO8 9QH,53.767198,-1.166159
2523,YO8 9QJ,53.769759,-1.129331
2524,YO8 9QL,53.770255,-1.129564
2525,YO8 8DE,53.778691,-1.058884
2526,YO8 8DF,53.778472,-1.058449
2527,YO8 8DG,53.778536,-1.057476
2528,YO8 8DH,53.777319,-1.055834
2529,YO8 8DJ,53.777334,-1.057524
2530,YO8 8DL,53.775854,-1.057021
2531,YO8 8DN,53.775227,-1.059599
2532,YO8 8DP,53.775083,-1.059572
2533,YO8 8DQ,53.778239,-1.056284
2534,YO8 8DR,53.774386,-1.061196
2535,YO8 8DS,53.774353,-1.062699
2536,YO8 8DT,53.774347,-1.063094
2537,YO8 8DU,53.773796,-1.062757
2538,YO8 8DW,53.775331,-1.060249
2539,YO8 8DX,53.774485,-1.063576
2540,YO8 8DY,53.780447,-1.059285
2541,YO8 8DZ,53.779032,-1.061107
2542,YO8 8EA,53.779605,-1.060791
2543,YO8 8EB,53.779082,-1.061668
2544,YO8 8ED,53.748986,-1.016435
2547,YO8 8EG,53.767431,-1.040844
2548,YO8 8EH,53.764555,-1.006863
2549,YO8 8EJ,53.753208,-1.023874
2550,YO8 8EL,53.751983,-1.023614
2551,YO8 8EN,53.751798,-1.024013
2552,YO8 8EP,53.749224,-1.013790
2553,YO8 8EQ,53.766767,-1.041203
2554,YO8 8ER,53.749015,-1.015615
2555,YO8 8ES,53.751332,-1.026389
2556,YO8 8ET,53.751259,-1.028438
2557,YO8 8EU,53.750393,-1.029201
2558,YO8 8EW,53.748411,-1.016509
2559,YO8 8EX,53.750193,-1.029863
2560,YO8 8EY,53.748624,-1.030546
2561,YO8 8EZ,53.745244,-1.032777
2562,YO8 8FB,53.782064,-1.059097
2563,YO8 8FD,53.782670,-1.058447
2564,YO8 8FE,53.781870,-1.058449
2565,YO8 8GH,53.775843,-1.057855
2566,YO8 8GX,53.748290,-1.012736
2567,YO8 8GY,53.728495,-1.020582
2568,YO8 8GZ,53.748826,-1.020032
2569,YO8 8HA,53.738274,-1.028920
2570,YO8 8HB,53.728359,-1.018811
2571,YO8 8HD,53.727565,-1.015176
2572,YO8 8HE,53.728128,-1.017865
2573,YO8 8HF,53.726216,-1.011813
2574,YO8 8HG,53.726517,-1.012321
2575,YO8 8HH,53.726432,-1.018401
2576,YO8 8HJ,53.727740,-1.019537
2577,YO8 8HL,53.728007,-1.019759
2578,YO8 8HN,53.726811,-1.019665
2579,YO8 8HP,53.724805,-1.020636
2580,YO8 8HQ,53.726881,-1.012919
2581,YO8 8HR,53.724697,-1.021812
2582,YO8 8HS,53.726457,-1.021393
2583,YO8 8HT,53.726817,-1.022712
2584,YO8 8HU,53.726585,-1.023930
2585,YO8 8HW,53.725304,-1.020140
2586,YO8 8HX,53.727445,-1.029109
2587,YO8 8HY,53.727607,-1.027013
2588,YO8 8HZ,53.729753,-1.035604
2589,YO8 8JA,53.729001,-1.034833
2590,YO8 8JB,53.725987,-1.054757
2591,YO8 8JD,53.736720,-1.051514
2592,YO8 8JE,53.746505,-1.050889
2593,YO8 8JF,53.756625,-1.048503
2594,YO8 8JG,53.751147,-1.034598
2595,YO8 8JH,53.748188,-1.020017
2596,YO8 8JJ,53.726818,-1.017240
2597,YO8 8JL,53.726926,-1.016161
2598,YO8 8JN,53.726399,-1.016613
2599,YO8 8JP,53.748323,-1.018952
2600,YO8 8JQ,53.747940,-1.013852
2601,YO8 8JR,53.726935,-1.013963
2602,YO8 8JS,53.725092,-1.016204
2603,YO8 8JT,53.724946,-1.015874
2604,YO8 8JU,53.724813,-1.013937
2605,YO8 8JW,53.750086,-1.021262
2606,YO8 8JX,53.725109,-1.014991
2607,YO8 8JY,53.725986,-1.014293
2608,YO8 8JZ,53.726232,-1.014904
2609,YO8 8LA,53.754303,-1.095743
2610,YO8 8LB,53.754007,-1.084188
2611,YO8 8LD,53.754291,-1.076421
2612,YO8 8LE,53.744965,-1.077020
2613,YO8 8LF,53.737364,-1.093908
2614,YO8 8LG,53.743178,-1.104518
2615,YO8 8LH,53.749141,-1.101536
2616,YO8 8LJ,53.751111,-1.099386
2617,YO8 8LL,53.752344,-1.098358
2618,YO8 8LN,53.752755,-1.099153
2619,YO8 8LP,53.749220,-1.101989
2620,YO8 8LQ,53.741976,-1.107314
2621,YO8 8LR,53.748378,-1.107375
2622,YO8 8LS,53.749695,-1.105891
2623,YO8 8LT,53.749218,-1.106993
2624,YO8 9QN,53.768046,-1.171725
2625,YO8 5XN,53.795881,-1.042407
2626,YO8 5XP,53.795261,-1.041222
2627,YO8 5XQ,53.794913,-1.043886
2628,YO8 5XR,53.799105,-1.044307
2629,YO8 5XS,53.796384,-1.041196
2630,YO8 5XT,53.801908,-1.038312
2631,YO8 8LU,53.728718,-0.982152
2632,YO8 8LW,53.750026,-1.099712
2633,YO8 8LX,53.747520,-1.014179
2634,YO8 8LY,53.772860,-1.064917
2635,YO8 8LZ,53.766523,-1.067035
2636,YO8 8NA,53.774307,-1.064678
2637,YO8 8NB,53.770780,-1.064225
2638,YO8 8ND,53.751514,-1.054805
2639,YO8 8NE,53.735133,-1.038406
2640,YO8 8NF,53.728415,-0.981446
2641,YO8 8NG,53.736575,-0.981204
2642,YO8 8NH,53.744965,-0.967828
2643,YO8 8NJ,53.730168,-0.975891
2644,YO8 8NL,53.732317,-0.975167
2645,YO8 8NN,53.728973,-0.977310
2646,YO8 8NP,53.728120,-0.977422
2647,YO8 8NQ,53.743947,-0.974051
2648,YO8 8NR,53.728819,-0.978193
2649,YO8 8NS,53.728708,-0.979878
2650,YO8 8NT,53.728922,-0.979523
2651,YO8 8NU,53.728388,-0.982478
2652,YO8 8NW,53.728606,-0.977759
2653,YO8 8NX,53.729562,-0.983071
2654,YO8 8NY,53.729776,-0.984768
2655,YO8 8NZ,53.729548,-0.975144
2656,YO8 8PA,53.729542,-0.985819
2657,YO8 8PD,53.730010,-0.989112
2658,YO8 8PE,53.728433,-0.979294
2659,YO8 8PG,53.714386,-0.960724
2660,YO8 8PH,53.730585,-0.994673
2661,YO8 8PJ,53.729121,-0.994606
2662,YO8 8PL,53.725891,-0.984842
2663,YO8 8PN,53.723742,-0.986879
2664,YO8 8PP,53.725481,-0.964163
2666,YO8 8PR,53.719816,-0.956680
2667,YO8 8PS,53.714275,-0.952029
2668,YO8 8PT,53.718565,-0.906127
2669,YO8 8PU,53.731429,-0.975356
2670,YO8 8PW,53.731098,-0.956678
2671,YO8 8PX,53.731213,-0.952548
2672,YO8 8PY,53.733547,-1.145728
2673,YO8 8PZ,53.734176,-1.149490
2674,YO8 8QA,53.733297,-1.144793
2675,YO8 8QB,53.733201,-1.142820
2676,YO8 8QD,53.730569,-1.125609
2677,YO8 8QE,53.729788,-1.123275
2678,YO8 8QF,53.731908,-1.127946
2679,YO8 8QG,53.726672,-1.121203
2680,YO8 8QH,53.728124,-1.118202
2681,YO8 8QJ,53.718905,-1.092118
2682,YO8 8QL,53.718597,-1.087018
2683,YO8 8QN,53.718132,-1.087331
2684,YO8 8QP,53.714392,-1.077881
2685,YO8 8QQ,53.728536,-1.119092
2686,YO8 8QR,53.713416,-1.076069
2687,YO8 8QT,53.713491,-1.075026
2688,YO8 8QU,53.735333,-1.115777
2689,YO8 8QW,53.718876,-1.082288
2690,YO8 8QX,53.739329,-1.112858
2691,YO8 8QY,53.727562,-1.117577
2692,YO8 8QZ,53.732336,-1.143615
2693,YO8 8RA,53.725480,-1.020681
2694,YO8 8RB,53.726684,-1.020536
2695,YO8 8RD,53.723989,-1.019553
2696,YO8 8RE,53.732213,-1.145203
2697,YO8 8RF,53.728332,-1.019831
2698,YO8 8RG,53.772092,-1.060843
2699,YO8 8RH,53.770943,-1.061091
2700,YO8 8RJ,53.771014,-1.060269
2701,YO8 8RL,53.771070,-1.062408
2702,YO8 8RN,53.769656,-1.063198
